date,region,country,product,sales_rep,channel,segment,units_sold,unit_price_usd,discount_rate,revenue_usd,fleet_uptime,battery_health,co2_saved_tons
2025-08-05,East Africa,Uganda,E-Bus 45,Fatou Ndiaye,Direct,Shuttle Services,1,280000,0.056,264320.0,0.91,0.942,2.17
2025-08-05,West Africa,Senegal,Onboard Charger 30kW,Peter Otieno,Partner,Public Transport,1,12000,0.047,11436.0,0.972,0.917,1.61
2025-08-05,North Africa,Egypt,Battery Pack Gen2,Yao Kouamé,Direct,Private Fleet,2,45000,0.051,85410.0,0.994,0.857,6.67
2025-08-05,North Africa,Morocco,Depot Charger 60kW,Awa Diallo,Partner,Private Fleet,2,25000,0.003,49850.0,0.955,0.932,4.02
2025-08-06,Southern Africa,South Africa,E-Bus 25,Yao Kouamé,Direct,Shuttle Services,1,155000,0.105,138725.0,0.954,0.891,1.74
2025-08-06,West Africa,Senegal,E-Bus 35,Fatou Ndiaye,Direct,Public Transport,1,210000,0.02,205800.0,0.935,0.881,1.99
2025-08-06,Southern Africa,Zimbabwe,E-Bus 25,Peter Otieno,Direct,Private Fleet,2,155000,0.038,298220.0,0.98,0.921,4.39
2025-08-06,Southern Africa,Zimbabwe,E-Bus 35,Fatou Ndiaye,Tender,Public Transport,1,210000,0.09,191100.0,0.908,0.968,2.05
2025-08-06,East Africa,Kenya,Depot Charger 60kW,Lerato Moyo,Direct,Public Transport,1,25000,0.026,24350.0,0.914,0.951,3.65
2025-08-06,West Africa,Côte d'Ivoire,Battery Pack Gen2,Lerato Moyo,Direct,Private Fleet,1,45000,0.018,44190.0,0.944,0.909,2.89
2025-08-07,Southern Africa,South Africa,E-Bus 35,John Mwangi,Partner,Shuttle Services,2,210000,0.089,382620.0,0.967,0.948,5.26
2025-08-07,North Africa,Tunisia,E-Bus 35,Awa Diallo,Partner,Public Transport,2,210000,0.075,388500.0,0.922,0.844,6.86
2025-08-07,Southern Africa,South Africa,Battery Pack Gen2,Peter Otieno,Direct,Private Fleet,1,45000,0.038,43290.0,0.95,0.894,2.81
2025-08-08,East Africa,Tanzania,E-Bus 25,Awa Diallo,Direct,Public Transport,1,155000,0.045,148025.0,0.956,0.976,2.75
2025-08-08,Southern Africa,Zimbabwe,Onboard Charger 30kW,Yao Kouamé,Direct,Public Transport,2,12000,0.098,21648.0,0.957,0.889,4.13
2025-08-08,Southern Africa,Zimbabwe,E-Bus 35,Fatou Ndiaye,Tender,Public Transport,2,210000,0.024,409920.0,0.925,0.958,4.49
2025-08-08,Southern Africa,South Africa,Onboard Charger 30kW,Yao Kouamé,Partner,Public Transport,1,12000,0.013,11844.0,0.928,0.924,3.18
2025-08-08,Southern Africa,Zambia,Depot Charger 60kW,Awa Diallo,Direct,Public Transport,1,25000,0.01,24750.0,0.908,0.939,3.48
2025-08-08,North Africa,Tunisia,E-Bus 25,Peter Otieno,Tender,Public Transport,1,155000,0.038,149110.0,0.946,0.859,1.54
2025-08-09,West Africa,Ghana,E-Bus 45,Peter Otieno,Direct,Shuttle Services,1,280000,0.024,273280.0,0.93,0.952,1.81
2025-08-09,East Africa,Kenya,E-Bus 45,John Mwangi,Partner,Shuttle Services,1,280000,0.068,260960.0,0.93,0.964,1.51
2025-08-10,West Africa,Ghana,E-Bus 35,Lerato Moyo,Tender,Shuttle Services,1,210000,0.086,191940.0,0.903,0.888,1.94
2025-08-10,Southern Africa,South Africa,Depot Charger 60kW,Awa Diallo,Direct,Private Fleet,1,25000,0.069,23275.0,0.925,0.825,3.25
2025-08-10,West Africa,Ghana,Onboard Charger 30kW,Yao Kouamé,Tender,Public Transport,1,12000,0.009,11892.0,0.939,0.917,2.93
2025-08-10,North Africa,Tunisia,E-Bus 35,Lerato Moyo,Direct,Public Transport,1,210000,0.065,196350.0,0.949,0.977,2.68
2025-08-11,Southern Africa,South Africa,Onboard Charger 30kW,Fatou Ndiaye,Direct,Public Transport,1,12000,0.087,10956.0,0.995,0.876,3.34
2025-08-12,North Africa,Morocco,Battery Pack Gen2,John Mwangi,Direct,Private Fleet,1,45000,0.033,43515.0,0.968,0.921,3.61
2025-08-12,East Africa,Uganda,E-Bus 45,Lerato Moyo,Partner,Public Transport,1,280000,0.052,265440.0,0.961,0.862,2.36
2025-08-12,Southern Africa,South Africa,E-Bus 45,Peter Otieno,Direct,Public Transport,1,280000,0.068,260960.0,0.963,0.949,2.08
2025-08-12,North Africa,Morocco,Depot Charger 60kW,John Mwangi,Direct,Private Fleet,1,25000,0.086,22850.0,0.924,0.911,2.64
2025-08-12,North Africa,Egypt,E-Bus 25,Yao Kouamé,Direct,Public Transport,2,155000,0.046,295740.0,0.934,0.905,4.61
2025-08-12,North Africa,Morocco,Onboard Charger 30kW,Fatou Ndiaye,Partner,Shuttle Services,1,12000,0.01,11880.0,0.933,0.876,1.62
2025-08-12,Southern Africa,Zambia,Battery Pack Gen2,Fatou Ndiaye,Direct,Shuttle Services,1,45000,0.0,45000.0,0.957,0.871,2.78
2025-08-12,West Africa,Côte d'Ivoire,E-Bus 35,Peter Otieno,Partner,Shuttle Services,1,210000,0.036,202440.0,0.914,0.893,2.24
2025-08-13,West Africa,Ghana,Battery Pack Gen2,Fatou Ndiaye,Direct,Private Fleet,1,45000,0.043,43065.0,0.94,0.928,2.5
2025-08-13,East Africa,Kenya,Depot Charger 60kW,John Mwangi,Direct,Public Transport,1,25000,0.038,24050.0,0.948,0.91,1.83
2025-08-13,North Africa,Tunisia,E-Bus 45,Awa Diallo,Tender,Public Transport,1,280000,0.0,280000.0,0.916,0.946,1.82
2025-08-13,Southern Africa,South Africa,Battery Pack Gen2,Yao Kouamé,Tender,Public Transport,1,45000,0.085,41175.0,0.986,0.977,1.62
2025-08-14,West Africa,Côte d'Ivoire,Onboard Charger 30kW,Awa Diallo,Direct,Private Fleet,1,12000,0.026,11688.0,0.902,0.912,3.55
2025-08-14,East Africa,Kenya,E-Bus 25,Yao Kouamé,Partner,Private Fleet,1,155000,0.073,143685.0,0.91,0.99,1.55
2025-08-14,Southern Africa,South Africa,Battery Pack Gen2,John Mwangi,Direct,Private Fleet,1,45000,0.019,44145.0,0.934,0.957,1.73
2025-08-14,East Africa,Tanzania,E-Bus 45,John Mwangi,Direct,Public Transport,1,280000,0.079,257880.0,0.895,0.94,1.92
2025-08-14,East Africa,Tanzania,Onboard Charger 30kW,Awa Diallo,Direct,Private Fleet,2,12000,0.076,22176.0,0.881,0.896,7.41
2025-08-15,East Africa,Kenya,Onboard Charger 30kW,Fatou Ndiaye,Partner,Private Fleet,1,12000,0.071,11148.0,0.921,0.827,3.09
2025-08-15,Southern Africa,Zimbabwe,Battery Pack Gen2,John Mwangi,Direct,Shuttle Services,2,45000,0.063,84330.0,0.925,0.959,7.04
2025-08-16,North Africa,Tunisia,Battery Pack Gen2,Fatou Ndiaye,Tender,Private Fleet,1,45000,0.023,43965.0,0.914,0.93,2.9
2025-08-16,Southern Africa,Zimbabwe,Depot Charger 60kW,John Mwangi,Partner,Public Transport,2,25000,0.107,44650.0,0.98,0.929,7.65
2025-08-16,East Africa,Kenya,Onboard Charger 30kW,Lerato Moyo,Tender,Private Fleet,1,12000,0.043,11484.0,0.977,0.965,2.22
2025-08-16,Southern Africa,Zambia,E-Bus 35,Awa Diallo,Direct,Public Transport,2,210000,0.026,409080.0,0.959,0.925,3.43
2025-08-17,North Africa,Egypt,E-Bus 35,Awa Diallo,Partner,Private Fleet,3,210000,0.048,599760.0,0.965,0.911,10.65
2025-08-17,Southern Africa,Zambia,Depot Charger 60kW,Peter Otieno,Tender,Private Fleet,1,25000,0.043,23925.0,0.964,0.928,2.51
2025-08-17,Southern Africa,South Africa,E-Bus 35,Peter Otieno,Direct,Public Transport,1,210000,0.093,190470.0,0.932,0.985,1.91
2025-08-17,Southern Africa,Zimbabwe,E-Bus 35,Awa Diallo,Direct,Shuttle Services,1,210000,0.012,207480.0,0.859,0.889,2.52
2025-08-17,Southern Africa,Zambia,E-Bus 45,Lerato Moyo,Partner,Public Transport,1,280000,0.081,257320.0,0.904,0.99,3.17
2025-08-17,East Africa,Kenya,Battery Pack Gen2,Lerato Moyo,Tender,Public Transport,1,45000,0.046,42930.0,0.937,0.986,2.53
2025-08-18,North Africa,Egypt,Depot Charger 60kW,John Mwangi,Tender,Shuttle Services,1,25000,0.056,23600.0,0.953,0.982,2.99
2025-08-18,East Africa,Tanzania,E-Bus 25,John Mwangi,Tender,Public Transport,1,155000,0.074,143530.0,0.889,0.924,2.19
2025-08-18,East Africa,Kenya,Battery Pack Gen2,Peter Otieno,Partner,Private Fleet,2,45000,0.057,84870.0,0.969,0.89,5.2
2025-08-18,North Africa,Morocco,E-Bus 45,Lerato Moyo,Partner,Private Fleet,1,280000,0.006,278320.0,0.928,0.884,2.85
2025-08-19,West Africa,Senegal,E-Bus 35,Lerato Moyo,Direct,Private Fleet,2,210000,0.028,408240.0,0.926,0.915,6.57
2025-08-19,North Africa,Morocco,Onboard Charger 30kW,Peter Otieno,Partner,Shuttle Services,1,12000,0.045,11460.0,0.912,0.91,2.15
2025-08-19,Southern Africa,South Africa,E-Bus 35,Peter Otieno,Tender,Shuttle Services,3,210000,0.094,570780.0,0.957,0.955,9.47
2025-08-19,West Africa,Senegal,E-Bus 35,Yao Kouamé,Direct,Private Fleet,1,210000,0.019,206010.0,0.884,0.977,1.84
2025-08-19,Southern Africa,Zimbabwe,E-Bus 35,Lerato Moyo,Partner,Private Fleet,1,210000,0.063,196770.0,0.938,0.922,3.14
2025-08-19,East Africa,Uganda,E-Bus 25,John Mwangi,Tender,Private Fleet,2,155000,0.007,307830.0,0.958,0.932,6.63
2025-08-19,North Africa,Morocco,Depot Charger 60kW,Peter Otieno,Tender,Public Transport,2,25000,0.042,47900.0,0.924,0.951,5.36
2025-08-19,North Africa,Morocco,E-Bus 25,Yao Kouamé,Direct,Public Transport,2,155000,0.088,282720.0,0.934,0.897,6.68
2025-08-20,West Africa,Côte d'Ivoire,Onboard Charger 30kW,John Mwangi,Partner,Public Transport,1,12000,0.096,10848.0,0.917,0.926,3.11
2025-08-20,East Africa,Tanzania,E-Bus 45,Peter Otieno,Partner,Public Transport,2,280000,0.034,540960.0,0.938,0.99,6.95
2025-08-20,Southern Africa,Zimbabwe,Battery Pack Gen2,John Mwangi,Tender,Shuttle Services,1,45000,0.11,40050.0,0.928,0.944,3.93
2025-08-20,West Africa,Ghana,E-Bus 25,John Mwangi,Partner,Public Transport,1,155000,0.034,149730.0,0.973,0.928,2.35
2025-08-20,Southern Africa,Zimbabwe,Onboard Charger 30kW,Fatou Ndiaye,Tender,Public Transport,1,12000,0.036,11568.0,0.95,0.931,2.96
2025-08-21,North Africa,Morocco,E-Bus 35,Lerato Moyo,Direct,Private Fleet,1,210000,0.043,200970.0,0.942,0.939,2.09
2025-08-21,West Africa,Côte d'Ivoire,E-Bus 35,Fatou Ndiaye,Direct,Public Transport,3,210000,0.054,595980.0,0.975,0.915,7.99
2025-08-21,West Africa,Côte d'Ivoire,E-Bus 25,Peter Otieno,Partner,Public Transport,1,155000,0.102,139190.0,0.934,0.977,3.48
2025-08-22,West Africa,Ghana,E-Bus 35,Fatou Ndiaye,Direct,Private Fleet,3,210000,0.073,584010.0,0.944,0.947,8.1
2025-08-22,West Africa,Ghana,E-Bus 35,John Mwangi,Tender,Private Fleet,1,210000,0.001,209790.0,0.89,0.875,3.16
2025-08-22,West Africa,Côte d'Ivoire,Depot Charger 60kW,Yao Kouamé,Partner,Public Transport,1,25000,0.053,23675.0,0.935,0.895,2.42
2025-08-22,North Africa,Tunisia,Depot Charger 60kW,John Mwangi,Direct,Private Fleet,2,25000,0.102,44900.0,0.9,0.925,3.97
2025-08-22,North Africa,Egypt,Depot Charger 60kW,Awa Diallo,Direct,Public Transport,1,25000,0.055,23625.0,0.995,0.862,3.7
2025-08-22,West Africa,Ghana,E-Bus 45,Yao Kouamé,Direct,Public Transport,1,280000,0.029,271880.0,0.911,0.857,2.11
2025-08-23,North Africa,Egypt,E-Bus 45,Fatou Ndiaye,Partner,Private Fleet,2,280000,0.045,534800.0,0.906,0.878,4.55
2025-08-23,East Africa,Tanzania,E-Bus 25,Awa Diallo,Direct,Private Fleet,2,155000,0.035,299150.0,0.917,0.851,7.22
2025-08-23,West Africa,Ghana,E-Bus 25,Fatou Ndiaye,Tender,Shuttle Services,1,155000,0.085,141825.0,0.969,0.861,3.71
2025-08-23,West Africa,Côte d'Ivoire,Onboard Charger 30kW,Yao Kouamé,Tender,Private Fleet,1,12000,0.076,11088.0,0.95,0.974,1.9
2025-08-23,East Africa,Tanzania,E-Bus 45,Lerato Moyo,Tender,Public Transport,1,280000,0.033,270760.0,0.995,0.93,2.19
2025-08-23,East Africa,Tanzania,E-Bus 45,Lerato Moyo,Partner,Shuttle Services,1,280000,0.042,268240.0,0.898,0.919,3.89
2025-08-23,East Africa,Uganda,E-Bus 45,John Mwangi,Partner,Private Fleet,1,280000,0.054,264880.0,0.945,0.947,3.83
2025-08-24,West Africa,Côte d'Ivoire,Onboard Charger 30kW,Peter Otieno,Direct,Private Fleet,1,12000,0.086,10968.0,0.956,0.879,2.9
2025-08-24,East Africa,Kenya,Battery Pack Gen2,Lerato Moyo,Direct,Shuttle Services,1,45000,0.046,42930.0,0.918,0.917,3.92
2025-08-24,East Africa,Uganda,Depot Charger 60kW,John Mwangi,Partner,Private Fleet,1,25000,0.099,22525.0,0.928,0.904,2.77
2025-08-24,West Africa,Senegal,Battery Pack Gen2,Lerato Moyo,Partner,Public Transport,1,45000,0.047,42885.0,0.909,0.937,2.21
2025-08-24,Southern Africa,Zimbabwe,E-Bus 45,John Mwangi,Partner,Public Transport,2,280000,0.06,526400.0,0.943,0.853,4.91
2025-08-24,West Africa,Ghana,Onboard Charger 30kW,John Mwangi,Direct,Public Transport,2,12000,0.072,22272.0,0.923,0.883,5.72
2025-08-24,North Africa,Tunisia,Onboard Charger 30kW,Fatou Ndiaye,Partner,Shuttle Services,1,12000,0.018,11784.0,0.981,0.92,1.88
2025-08-25,West Africa,Senegal,Depot Charger 60kW,Yao Kouamé,Partner,Private Fleet,1,25000,0.043,23925.0,0.97,0.899,2.66
2025-08-25,East Africa,Uganda,E-Bus 35,Yao Kouamé,Tender,Private Fleet,1,210000,0.065,196350.0,0.931,0.96,1.74
2025-08-25,West Africa,Côte d'Ivoire,Onboard Charger 30kW,Yao Kouamé,Partner,Private Fleet,1,12000,0.062,11256.0,0.964,0.908,1.64
2025-08-26,West Africa,Ghana,E-Bus 45,Awa Diallo,Tender,Shuttle Services,1,280000,0.001,279720.0,0.87,0.879,3.55
2025-08-26,West Africa,Senegal,E-Bus 35,Peter Otieno,Partner,Public Transport,1,210000,0.09,191100.0,0.952,0.98,3.73
2025-08-26,Southern Africa,South Africa,E-Bus 35,Awa Diallo,Partner,Public Transport,1,210000,0.015,206850.0,0.897,0.931,3.88
2025-08-26,Southern Africa,Zambia,Battery Pack Gen2,Peter Otieno,Partner,Public Transport,1,45000,0.094,40770.0,0.995,0.911,1.76
2025-08-26,East Africa,Tanzania,Depot Charger 60kW,Fatou Ndiaye,Direct,Shuttle Services,1,25000,0.03,24250.0,0.933,0.938,3.5
2025-08-26,West Africa,Ghana,E-Bus 35,Peter Otieno,Direct,Private Fleet,1,210000,0.074,194460.0,0.925,0.905,2.0
2025-08-27,North Africa,Tunisia,E-Bus 25,Awa Diallo,Tender,Public Transport,1,155000,0.054,146630.0,0.918,0.898,3.77
2025-08-27,North Africa,Tunisia,Depot Charger 60kW,John Mwangi,Direct,Private Fleet,1,25000,0.042,23950.0,0.859,0.876,2.79
2025-08-28,Southern Africa,Zambia,Battery Pack Gen2,Yao Kouamé,Direct,Private Fleet,1,45000,0.077,41535.0,0.949,0.909,3.96
2025-08-28,West Africa,Côte d'Ivoire,Battery Pack Gen2,Yao Kouamé,Partner,Public Transport,1,45000,0.1,40500.0,0.917,0.931,3.25
2025-08-28,Southern Africa,South Africa,Onboard Charger 30kW,Awa Diallo,Direct,Public Transport,2,12000,0.069,22344.0,0.952,0.939,4.79
2025-08-28,Southern Africa,Zambia,E-Bus 25,Yao Kouamé,Direct,Public Transport,1,155000,0.051,147095.0,0.927,0.965,1.51
2025-08-29,Southern Africa,Zimbabwe,E-Bus 25,Peter Otieno,Direct,Public Transport,1,155000,0.053,146785.0,0.919,0.8,2.94
2025-08-29,Southern Africa,South Africa,Depot Charger 60kW,Lerato Moyo,Direct,Private Fleet,1,25000,0.082,22950.0,0.952,0.903,2.36
2025-08-29,West Africa,Senegal,Depot Charger 60kW,Awa Diallo,Tender,Public Transport,1,25000,0.086,22850.0,0.913,0.928,3.88
2025-08-29,West Africa,Côte d'Ivoire,E-Bus 25,Fatou Ndiaye,Tender,Private Fleet,1,155000,0.069,144305.0,0.919,0.889,2.34
2025-08-29,West Africa,Senegal,E-Bus 35,John Mwangi,Partner,Public Transport,1,210000,0.078,193620.0,0.946,0.962,3.53
2025-08-29,West Africa,Côte d'Ivoire,E-Bus 35,Yao Kouamé,Partner,Shuttle Services,1,210000,0.052,199080.0,0.973,0.893,2.22
2025-08-29,West Africa,Ghana,Onboard Charger 30kW,John Mwangi,Tender,Private Fleet,1,12000,0.042,11496.0,0.896,0.955,3.9
2025-08-29,Southern Africa,Zambia,Depot Charger 60kW,Lerato Moyo,Partner,Public Transport,1,25000,0.065,23375.0,0.905,0.927,3.85
2025-08-29,North Africa,Egypt,Onboard Charger 30kW,Awa Diallo,Direct,Public Transport,3,12000,0.054,34056.0,0.881,0.984,6.52
2025-08-29,West Africa,Senegal,E-Bus 35,Yao Kouamé,Direct,Public Transport,1,210000,0.036,202440.0,0.912,0.869,3.63
2025-08-30,Southern Africa,South Africa,E-Bus 35,Fatou Ndiaye,Partner,Shuttle Services,1,210000,0.016,206640.0,0.922,0.961,1.97
2025-08-31,West Africa,Ghana,Battery Pack Gen2,Yao Kouamé,Direct,Private Fleet,3,45000,0.057,127305.0,0.971,0.934,5.75
2025-08-31,North Africa,Egypt,Battery Pack Gen2,Peter Otieno,Partner,Shuttle Services,1,45000,0.074,41670.0,0.945,0.835,3.07
2025-08-31,Southern Africa,South Africa,Onboard Charger 30kW,Awa Diallo,Direct,Public Transport,1,12000,0.039,11532.0,0.935,0.961,2.92
2025-09-01,East Africa,Tanzania,E-Bus 35,Peter Otieno,Direct,Shuttle Services,1,210000,0.027,204330.0,0.95,0.915,3.88
2025-09-01,East Africa,Tanzania,Battery Pack Gen2,John Mwangi,Partner,Private Fleet,1,45000,0.016,44280.0,0.95,0.841,3.62
2025-09-01,Southern Africa,Zambia,E-Bus 25,Yao Kouamé,Partner,Private Fleet,3,155000,0.049,442215.0,0.93,0.876,9.94
2025-09-01,West Africa,Ghana,E-Bus 45,Awa Diallo,Partner,Public Transport,1,280000,0.07,260400.0,0.965,0.942,3.32
2025-09-02,East Africa,Kenya,E-Bus 35,Fatou Ndiaye,Tender,Private Fleet,1,210000,0.043,200970.0,0.934,0.882,3.49
2025-09-02,Southern Africa,Zimbabwe,Onboard Charger 30kW,Peter Otieno,Direct,Public Transport,1,12000,0.005,11940.0,0.975,0.957,2.39
2025-09-03,North Africa,Morocco,Onboard Charger 30kW,Fatou Ndiaye,Tender,Private Fleet,1,12000,0.037,11556.0,0.91,0.946,2.95
2025-09-03,Southern Africa,Zimbabwe,Depot Charger 60kW,Peter Otieno,Partner,Public Transport,3,25000,0.024,73200.0,0.892,0.908,6.87
2025-09-03,West Africa,Ghana,Depot Charger 60kW,Peter Otieno,Direct,Public Transport,1,25000,0.068,23300.0,0.911,0.872,2.17
2025-09-03,North Africa,Morocco,Onboard Charger 30kW,Fatou Ndiaye,Tender,Private Fleet,1,12000,0.014,11832.0,0.911,0.933,2.48
2025-09-03,West Africa,Côte d'Ivoire,Battery Pack Gen2,John Mwangi,Direct,Shuttle Services,2,45000,0.045,85950.0,0.943,0.889,4.81
2025-09-04,North Africa,Morocco,Onboard Charger 30kW,Peter Otieno,Partner,Private Fleet,1,12000,0.044,11472.0,0.956,0.857,3.27
2025-09-04,East Africa,Kenya,Depot Charger 60kW,Yao Kouamé,Tender,Shuttle Services,2,25000,0.029,48550.0,0.912,0.864,4.12
2025-09-04,East Africa,Tanzania,E-Bus 35,Lerato Moyo,Direct,Private Fleet,1,210000,0.082,192780.0,0.97,0.95,2.2
2025-09-04,North Africa,Tunisia,E-Bus 25,Peter Otieno,Partner,Private Fleet,1,155000,0.073,143685.0,0.923,0.895,3.16
2025-09-05,East Africa,Kenya,Depot Charger 60kW,Yao Kouamé,Partner,Shuttle Services,1,25000,0.017,24575.0,0.954,0.929,2.94
2025-09-05,Southern Africa,Zimbabwe,E-Bus 25,Awa Diallo,Tender,Private Fleet,2,155000,0.038,298220.0,0.935,0.923,6.21
2025-09-05,North Africa,Tunisia,Battery Pack Gen2,Fatou Ndiaye,Partner,Private Fleet,1,45000,0.025,43875.0,0.936,0.948,3.52
2025-09-05,Southern Africa,Zimbabwe,Battery Pack Gen2,Yao Kouamé,Direct,Private Fleet,1,45000,0.028,43740.0,0.909,0.949,3.19
2025-09-05,East Africa,Uganda,E-Bus 45,Yao Kouamé,Direct,Private Fleet,1,280000,0.06,263200.0,0.935,0.86,3.17
2025-09-06,Southern Africa,Zimbabwe,Onboard Charger 30kW,Lerato Moyo,Direct,Shuttle Services,2,12000,0.062,22512.0,0.963,0.908,4.32
2025-09-06,North Africa,Egypt,E-Bus 45,Yao Kouamé,Direct,Private Fleet,5,280000,0.08,1288000.0,0.966,0.879,16.97
2025-09-06,North Africa,Egypt,E-Bus 25,Yao Kouamé,Direct,Private Fleet,1,155000,0.116,137020.0,0.946,0.926,3.27
2025-09-06,West Africa,Côte d'Ivoire,E-Bus 35,Lerato Moyo,Direct,Public Transport,1,210000,0.04,201600.0,0.928,0.885,3.51
2025-09-06,East Africa,Uganda,Depot Charger 60kW,Awa Diallo,Direct,Shuttle Services,1,25000,0.045,23875.0,0.926,0.866,1.56
2025-09-06,North Africa,Morocco,E-Bus 45,Awa Diallo,Tender,Shuttle Services,3,280000,0.1,756000.0,0.966,0.912,4.51
2025-09-06,North Africa,Egypt,E-Bus 45,Lerato Moyo,Tender,Public Transport,1,280000,0.051,265720.0,0.949,0.946,3.24
2025-09-06,West Africa,Ghana,Depot Charger 60kW,Lerato Moyo,Direct,Public Transport,1,25000,0.0,25000.0,0.946,0.935,3.98
2025-09-07,West Africa,Côte d'Ivoire,E-Bus 45,Awa Diallo,Partner,Private Fleet,1,280000,0.085,256200.0,0.942,0.89,3.51
2025-09-07,East Africa,Uganda,Depot Charger 60kW,Peter Otieno,Direct,Public Transport,1,25000,0.0,25000.0,0.948,0.897,2.03
2025-09-07,Southern Africa,Zambia,Depot Charger 60kW,Peter Otieno,Tender,Public Transport,1,25000,0.112,22200.0,0.914,0.885,1.53
2025-09-07,North Africa,Morocco,Depot Charger 60kW,Fatou Ndiaye,Tender,Private Fleet,1,25000,0.0,25000.0,0.955,0.917,2.19
2025-09-08,North Africa,Morocco,Onboard Charger 30kW,Lerato Moyo,Tender,Private Fleet,1,12000,0.069,11172.0,0.904,0.916,2.71
2025-09-08,West Africa,Côte d'Ivoire,E-Bus 45,Yao Kouamé,Direct,Public Transport,1,280000,0.074,259280.0,0.949,0.911,1.8
2025-09-08,Southern Africa,South Africa,E-Bus 35,John Mwangi,Partner,Shuttle Services,1,210000,0.065,196350.0,0.907,0.907,2.97
2025-09-09,Southern Africa,South Africa,E-Bus 45,Peter Otieno,Direct,Shuttle Services,2,280000,0.046,534240.0,0.892,0.934,3.55
2025-09-09,North Africa,Morocco,Battery Pack Gen2,Awa Diallo,Direct,Private Fleet,1,45000,0.08,41400.0,0.989,0.949,3.5
2025-09-09,Southern Africa,Zambia,E-Bus 35,Lerato Moyo,Direct,Public Transport,1,210000,0.032,203280.0,0.96,0.98,3.13
2025-09-10,West Africa,Côte d'Ivoire,E-Bus 25,Awa Diallo,Partner,Public Transport,3,155000,0.082,426870.0,0.916,0.86,4.63
2025-09-10,East Africa,Uganda,Depot Charger 60kW,Lerato Moyo,Direct,Shuttle Services,2,25000,0.06,47000.0,0.948,0.99,7.42
2025-09-11,East Africa,Uganda,E-Bus 25,Peter Otieno,Tender,Shuttle Services,1,155000,0.058,146010.0,0.936,0.887,1.61
2025-09-11,East Africa,Uganda,E-Bus 45,Fatou Ndiaye,Direct,Private Fleet,1,280000,0.071,260120.0,0.92,0.949,1.74
2025-09-11,North Africa,Egypt,Onboard Charger 30kW,Yao Kouamé,Direct,Private Fleet,1,12000,0.07,11160.0,0.969,0.922,2.61
2025-09-12,North Africa,Morocco,E-Bus 25,Peter Otieno,Direct,Private Fleet,1,155000,0.008,153760.0,0.947,0.911,2.7
2025-09-12,West Africa,Ghana,Onboard Charger 30kW,Fatou Ndiaye,Partner,Private Fleet,1,12000,0.04,11520.0,0.938,0.875,2.85
2025-09-12,West Africa,Senegal,Depot Charger 60kW,John Mwangi,Direct,Shuttle Services,1,25000,0.084,22900.0,0.937,0.868,2.67
2025-09-12,North Africa,Egypt,Depot Charger 60kW,Fatou Ndiaye,Direct,Shuttle Services,1,25000,0.027,24325.0,0.964,0.952,2.55
2025-09-12,East Africa,Uganda,E-Bus 25,Yao Kouamé,Direct,Public Transport,1,155000,0.036,149420.0,0.995,0.884,2.18
2025-09-13,East Africa,Uganda,Battery Pack Gen2,Yao Kouamé,Partner,Public Transport,1,45000,0.05,42750.0,0.942,0.953,3.21
2025-09-13,Southern Africa,Zambia,E-Bus 25,John Mwangi,Partner,Public Transport,1,155000,0.093,140585.0,0.904,0.867,1.73
2025-09-14,West Africa,Ghana,E-Bus 35,Lerato Moyo,Direct,Private Fleet,1,210000,0.033,203070.0,0.922,0.921,1.85
2025-09-14,East Africa,Kenya,E-Bus 25,Fatou Ndiaye,Direct,Private Fleet,1,155000,0.054,146630.0,0.986,0.91,2.64
2025-09-15,Southern Africa,Zimbabwe,Depot Charger 60kW,Peter Otieno,Direct,Shuttle Services,1,25000,0.085,22875.0,0.892,0.884,3.5
2025-09-15,North Africa,Morocco,E-Bus 35,Lerato Moyo,Direct,Public Transport,1,210000,0.054,198660.0,0.951,0.912,2.08
2025-09-16,East Africa,Tanzania,Battery Pack Gen2,Fatou Ndiaye,Tender,Public Transport,1,45000,0.055,42525.0,0.937,0.944,3.7
2025-09-16,East Africa,Kenya,Battery Pack Gen2,John Mwangi,Direct,Private Fleet,1,45000,0.013,44415.0,0.969,0.968,2.95
2025-09-16,East Africa,Kenya,Battery Pack Gen2,Lerato Moyo,Direct,Shuttle Services,1,45000,0.067,41985.0,0.933,0.954,2.76
